"CityId","CountryID","RegionID","City","Latitude","Longitude","TimeZone","DmaId","Code"
35841,254,169,"Raysal","37.3433","-81.7826","-05:00",559,"RAYS"
21974,254,157,"Camden","39.6252","-84.6611","-05:00",542,"CAMD"
17166,254,154,"Wading River","40.953","-72.8286","-05:00",501,"WRIV"
23957,254,145,"Darfur","44.0643","-94.7997","-06:00",737,"DARF"
11078,254,165,"Garden City","31.8695","-101.521","-06:00",633,"GCIT"
32923,254,160,"Munson","40.968","-78.1835","-05:00",574,"MUNS"
7545,254,127,"Crested Butte","38.8957","-106.943","-07:00",751,"CBUT"
26816,254,148,"Glen","45.4768","-112.689","-07:00",754,"GLEZ"
28585,254,160,"Houtzdale","40.8491","-78.3767","-05:00",574,"HOUT"
40072,254,133,"Waimanalo","21.3405","-157.719","-10:00",744,"WAIN"
18388,254,155,"Bailey","35.8145","-78.0863","-05:00",560,"BAIL"
36572,254,143,"Rowe","42.6912","-72.9302","-05:00",543,"ROWE"
38591,254,170,"Strum","44.5831","-91.3728","-06:00",702,"STRU"
27976,254,139,"Hazel Green","37.763","-83.3905","-05:00",541,"HGRE"
33028,254,167,"Nathalie","36.9437","-78.9715","-05:00",573,"NATH"
17187,254,165,"Fredericksburg","30.3069","-98.8978","-06:00",641,"FRED"
40519,254,145,"Welcome","43.6767","-94.5587","-06:00",737,"WELO"
33547,254,156,"Noonan","48.9033","-103.005","-06:00",687,"NOON"
38334,254,136,"Star City","40.9537","-86.5259","-05:00",588,"SCIT"
5216,68,1522,"Dajabon","19.55","-71.7","-04:00",,"DAJA"
5364,100,1985,"Guatemala","14.633","-90.517","-06:00",,"GUAT"
32204,254,137,"Millerton","40.8547","-93.2655","-06:00",679,"MILR"
41921,274,5271,"chitungwiza","-18","31.1","+02:00",,"CHIT"
4676,197,3289,"Szczecin","53.417","14.583","+01:00",,"SZCZ"
18321,147,2676,"Madagascar","-12.267","49.283","+03:00",,"MADA"
28653,254,126,"Hughson","37.5927","-120.861","-08:00",862,"HUGH"
37623,254,154,"Shokan","41.9775","-74.2156","-05:00",501,"SHOK"
5059,29,1178,"San Jose de Chiquitos","-17.85","-60.783","-04:00",,"SJDC"
26670,254,135,"Gerlaw","40.9966","-90.6179","-06:00",682,"GERL"
30820,254,146,"Louin","32.135","-89.2194","-06:00",710,"LOUN"
7968,254,132,"Preston","32.0818","-84.5456","-05:00",522,"PRES"
8823,254,143,"Chelsea","42.3964","-71.0327","-05:00",506,"CHES"
41604,254,124,"Young","34.0998","-110.954","-07:00",753,"YOUG"
26705,254,147,"Gibson","36.4414","-90.0309","-06:00",632,"GIBS"
3895,82,1794,"Langeac","45.1","3.483","+01:00",,"LANG"
20722,254,126,"Bieber","41.0915","-121.124","-08:00",811,"BIEB"
41941,254,131,"Miramar","25.987","-80.233","-05:00",528,"MIRA"
25429,254,137,"Epworth","42.4445","-90.9251","-06:00",637,"EPWO"
30035,254,152,"Landisville","39.5287","-74.9368","-05:00",504,"LANI"
38267,254,141,"Squirrel Island","43.8044","-69.6428","-05:00",500,"SISA"
9986,254,152,"Vernon","41.1872","-74.4961","-05:00",501,"VERN"
33011,254,165,"Nash","33.437","-94.127","-06:00",612,"NASH"
39878,254,169,"Verdunville","37.8447","-82.0555","-05:00",564,"VERD"
22227,254,145,"Carver","44.7116","-93.6842","-06:00",613,"CARV"
41847,235,4021,"Hims","34.733","36.717","+02:00",,"HIMS"
10463,254,158,"Sulphur","34.4826","-96.973","-06:00",650,"SULP"
19773,254,126,"Artesia","33.8668","-118.082","-08:00",803,"ARTE"
21954,254,168,"Camas","45.6361","-122.4","-08:00",820,"CAMA"
10888,254,164,"Jackson","35.6184","-88.8185","-06:00",639,"JACK"
35887,254,160,"Red Lion","39.8974","-76.608","-05:00",566,"RLIO"
36985,254,165,"San Elizario","31.5947","-106.278","-07:00",765,"SELI"
4448,159,196,"Ciudad Juarez","31.733","-106.483","-07:00",,"CJUA"
9107,254,144,"Mio","44.6439","-84.0743","-05:00",540,"MIO"
29490,254,145,"Kerrick","46.3765","-92.489","-06:00",613,"KERR"
10630,254,160,"Monroeville","40.4264","-79.7596","-05:00",508,"MONR"
19256,254,137,"Alden","42.5141","-93.4099","-06:00",679,"ALDE"
19312,254,138,"Allen","38.6329","-96.2407","-06:00",605,"ALLE"
24152,254,152,"Delaware","40.8928","-75.0652","-05:00",501,"DELA"
36979,254,131,"San Antonio","28.3385","-82.2944","-05:00",539,"SANT"
13397,254,131,"Branford","29.9527","-82.8668","-05:00",530,"BRAF"
36451,254,135,"Roodhouse","39.491","-90.2996","-06:00",609,"ROOD"
25094,254,135,"El Paso","40.7564","-89.0023","-06:00",675,"EPAS"
33906,254,165,"Oakville","28.4575","-98.0437","-06:00",600,"OAKV"
40615,254,154,"West Camp","42.1231","-73.9356","-05:00",501,"WCAM"
17282,254,143,"Lenox","42.3695","-73.2774","-05:00",532,"LENO"
21191,254,143,"Boxborough","42.4884","-71.5177","-05:00",506,"BOXB"
31790,254,168,"McKenna","46.9238","-122.554","-08:00",819,"MCKE"
25459,254,145,"Esko","46.7078","-92.358","-06:00",676,"ESKO"
30498,254,169,"Linden","38.6793","-81.197","-05:00",564,"LINE"
32975,254,144,"Nahma","45.8414","-86.6636","-05:00",553,"NAHM"
29580,254,123,"King Cove","54.4281","-162.739","-09:00",,"KCOV"
5034,29,1174,"Apolo","-14.717","-68.517","-04:00",,"APOL"
11015,254,165,"Clyde","32.2931","-99.5331","-06:00",662,"CLYD"
25902,254,160,"Fishertown","40.1218","-78.5855","-05:00",574,"FISH"
15282,43,43,"Richmond","49.167","-122.967","-08:00",,"RICH"
40871,254,170,"Weyauwega","44.3162","-88.9505","-06:00",658,"WEYA"
4622,194,3189,"Caras","-9.067","-77.817","-05:00",,"CARA"
24031,254,150,"Dayton","39.2721","-119.478","-08:00",811,"DAYT"
34614,254,147,"Pattonsburg","40.0376","-94.1352","-06:00",616,"PATO"
17567,43,35,"Odanak","46.07","-72.83","-05:00",,"ODAN"
23829,254,154,"Cutchogue","41.018","-72.4855","-05:00",501,"CUTC"
37820,254,160,"Smicksburg","40.8615","-79.1567","-05:00",508,"SMIC"
14609,254,141,"Oakland","44.496","-69.7504","-05:00",500,"OAKL"
19971,254,122,"Autaugaville","32.4577","-86.7458","-06:00",698,"AUTA"
26365,254,125,"Friendship","34.2464","-92.9735","-06:00",693,"FRIE"
13508,254,145,"Isanti","45.4671","-93.2123","-06:00",613,"ISAN"
34379,254,168,"Pacific","47.2721","-122.243","-08:00",819,"PACI"
33293,254,169,"New Milton","39.1783","-80.7178","-05:00",598,"NMIL"
36207,254,147,"Risco","36.5517","-89.8186","-06:00",632,"RISC"
4495,159,62,"Salvatierra","16.483","-92.333","-06:00",,"SALV"
10592,254,160,"Harrisburg","40.275","-76.8685","-05:00",566,"HARR"
15962,43,43,"Sooke","48.383","-123.733","-08:00",,"SOOK"
9505,254,146,"Monticello","31.4742","-90.119","-06:00",718,"MONT"
26094,254,158,"Fort Cobb","35.1132","-98.4303","-06:00",650,"FCOB"
35047,254,160,"Pipersville","40.4322","-75.1063","-05:00",504,"PIPE"
5434,120,2383,"Cambridge","17.933","-76.65","-05:00",,"CAMB"
6253,49,1360,"Napo","23.541","105.584","+08:00",,"NAPO"
6742,236,4275,"T'ai-chung","24.144","120.67","+08:00",,"TAIC"
39557,254,132,"Ty Ty","31.4606","-83.6221","-05:00",525,"TTY"
13653,14,1,"Echuca","-36.133","144.75","+10:00",,"ECHU"
30085,254,134,"Lapwai","46.425","-116.755","-08:00",881,"LAPW"
31685,254,167,"Mc Coy","37.2183","-80.5985","-05:00",573,"MCOY"
32334,254,145,"Minneota","44.5481","-95.9664","-06:00",613,"MINO"
22170,254,126,"Carmel Valley","36.407","-121.658","-08:00",828,"CVAE"
30746,254,138,"Longford","39.1771","-97.2187","-06:00",605,"LONF"
42000,194,3203,"Iquitos","-3.767","-73.25","-05:00",,"IQUI"
10128,254,154,"Farmingdale","40.7334","-73.4289","-05:00",501,"FARM"
36363,254,139,"Rockport","37.2903","-86.9374","-06:00",649,"ROCP"
35801,254,167,"Raven","37.1663","-81.8922","-05:00",531,"RAVE"
33387,254,165,"Newcastle","33.1297","-98.9152","-06:00",627,"NEWC"
10867,254,164,"Decatur","35.5065","-84.8079","-05:00",575,"DECA"
20262,254,137,"Batavia","40.9883","-92.1215","-06:00",631,"BATA"
24167,254,164,"Dellrose","35.0049","-86.9087","-06:00",691,"DELL"
8643,254,139,"Hopkinsville","36.8745","-87.4742","-06:00",659,"HOPK"
23463,254,160,"Corsica","41.1924","-79.1732","-05:00",574,"CORS"
17099,254,158,"Mannford","36.0666","-96.3642","-06:00",671,"MANN"
30534,254,149,"Linwood","41.4182","-96.9514","-06:00",652,"LINW"
11459,254,167,"Waynesboro","38.0936","-78.8951","-05:00",556,"WAYN"
30146,254,165,"Lavon","33.0276","-96.4339","-06:00",623,"LAVO"
8145,254,134,"Jerome","42.7238","-114.339","-07:00",760,"JERO"
25319,254,126,"Elverta","38.7379","-121.456","-08:00",862,"ELVE"
28380,254,157,"Hollansburg","39.9955","-84.7909","-05:00",542,"HOLA"
33053,254,152,"Navesink","40.3994","-74.0355","-05:00",501,"NAVE"
8093,254,137,"Muscatine","41.434","-91.0853","-06:00",682,"MUSC"
25117,254,160,"Eldersville","40.3519","-80.4789","-05:00",508,"ELDS"
26409,254,136,"Fulda","38.1125","-86.8344","-06:00",649,"FULD"
4661,197,3284,"Gdynia","54.5","18.55","+01:00",,"GDYN"
11280,254,165,"Wink","31.727","-103.182","-06:00",633,"WINK"
11689,254,169,"Union","37.5611","-80.5102","-05:00",559,"UNIO"
32644,254,149,"Morrill","41.9727","-103.905","-07:00",759,"MORR"
5115,48,1375,"Quilicura","-33.367","-70.75","-04:00",,"QUIL"
19127,254,154,"Addison","42.0971","-77.2933","-05:00",565,"ADDI"
19572,254,147,"Annada","39.2531","-90.8093","-06:00",609,"ANND"
4915,253,5392,"Margate","51.384","1.385","+00:00",,"MARG"
31031,254,154,"Lyons Falls","43.6433","-75.3374","-05:00",549,"LFAS"
6119,49,1346,"Deqen","29.667","91.35","+08:00",,"DEQE"
27631,254,170,"Hammond","44.9597","-92.4593","-06:00",613,"HAMM"
30037,254,162,"Landrum","35.1429","-82.1944","-05:00",567,"LAND"
11947,233,3996,"Älmhult","56.55","14.133","+01:00",,"ÄLMH"
42039,24,5305,"Holland","50.767","4.067","+01:00",,"HOLL"
4227,122,2336,"Kitakami","38.575","141.45","+09:00",,"KITA"
20663,254,160,"Bessemer","40.9698","-80.4997","-05:00",508,"BESS"
41408,254,132,"Woodland","32.7928","-84.5733","-05:00",522,"WOOL"
25237,254,146,"Elliott","33.6844","-89.7528","-06:00",647,"ELLO"
37688,254,147,"Silva","37.2405","-90.4398","-06:00",632,"SILV"
7481,254,126,"Thermal","32.8603","-115.913","-08:00",804,"THER"
25583,254,160,"Excelsior","40.7705","-76.4999","-05:00",577,"EXCE"
38670,254,160,"Summerhill","40.3891","-78.749","-05:00",574,"SUME"
11462,254,167,"Winchester","39.2333","-78.2382","-05:00",511,"WINC"
15676,254,154,"Sag Harbor","40.9692","-72.306","-05:00",501,"SHAR"
29660,254,138,"Kirwin","39.6497","-99.1256","-06:00",722,"KIRW"
5633,193,3174,"Villa Elisa","-25.367","-57.617","-04:00",,"VELI"
10262,254,157,"Brunswick","41.2414","-81.829","-05:00",510,"BRUN"
17958,201,738,"Saint-Denis","-20.8956","55.4414","+04:00",,"SAIN"
31196,254,135,"Manchester","39.5425","-90.3324","-06:00",717,"MANC"
40178,254,160,"Walnut Bottom","40.0726","-77.4006","-05:00",566,"WBOT"
24044,254,148,"De Borgia","47.3759","-115.345","-07:00",762,"DBOR"
29087,254,154,"Jasper","42.1355","-77.5019","-05:00",565,"JASP"
30836,254,158,"Loveland","34.3895","-98.7463","-06:00",627,"LOVE"
25361,254,149,"Emmet","42.4366","-98.8307","-06:00",722,"EMME"
30173,254,169,"Layland","37.8709","-80.9957","-05:00",559,"LAYL"
36409,254,153,"Rogers","34.0445","-103.136","-07:00",634,"ROGE"
37551,254,160,"Shenandoah","40.8208","-76.1672","-05:00",577,"SHEN"
11458,254,167,"Washington","38.7196","-78.1656","-05:00",511,"WASH"
20856,254,162,"Blacksburg","35.1147","-81.4908","-05:00",567,"BLAS"
24675,254,160,"Duquesne","40.3732","-79.851","-05:00",508,"DUQU"
38394,254,125,"Stephens","33.4677","-93.0171","-06:00",693,"STEP"
40029,254,154,"Voorheesville","42.6396","-73.9672","-05:00",532,"VOOR"
1323,14,6,"Perth","-31.933","115.833","+08:00",,"PERT"
13486,43,42,"Bathurst","47.6","-65.65","-04:00",,"BATH"
27365,254,140,"Greenwood","32.4334","-93.9918","-06:00",612,"GREN"
11056,254,165,"Eldorado","30.8974","-100.539","-06:00",661,"ELDO"
28968,254,172,"Island Pond","44.7725","-71.8101","-05:00",523,"IPON"
30056,254,125,"Langley","34.3097","-93.8431","-06:00",693,"LANG"
39106,254,167,"Thornburg","38.1336","-77.5218","-05:00",511,"THOR"
7639,254,128,"Plymouth","41.6514","-73.0444","-05:00",533,"PLYM"
26488,254,125,"Gamaliel","36.4673","-92.2065","-06:00",619,"GAMA"
30861,254,122,"Lower Peach Tree","31.8534","-87.5753","-06:00",698,"LPTR"
7189,254,126,"Fair Oaks","38.6525","-121.254","-08:00",862,"FOAK"
12119,43,43,"Burnaby","49.25","-122.95","-08:00",,"BURN"
12803,254,166,"Saint George","37.0973","-113.64","-07:00",770,"SGEO"
31772,254,165,"McAdoo","33.7791","-100.962","-06:00",651,"MCAD"
36067,254,155,"Richfield","35.534","-80.2631","-05:00",517,"RICF"
13828,254,136,"Fountain City","39.9761","-84.8943","-05:00",542,"FCIT"
36776,254,156,"Saint Anthony","46.5798","-100.897","-07:00",687,"SANT"
21010,254,165,"Bluff Dale","32.416","-98.2169","-06:00",623,"BDAL"
25797,254,126,"Feather Falls","39.5936","-121.256","-08:00",868,"FFAS"
19111,254,154,"Adams Center","43.8713","-76.0156","-05:00",549,"ACEN"
8092,254,137,"Mount Pleasant","40.9915","-91.5765","-06:00",682,"MPLE"
20529,254,148,"Belt","47.3298","-110.894","-07:00",755,"BELT"
17900,254,158,"Jay","36.4327","-94.7494","-06:00",671,"JAY"
16635,254,170,"Luxemburg","44.5424","-87.7165","-06:00",658,"LUXE"
29866,254,136,"Lagro","40.8569","-85.7218","-05:00",509,"LAGO"
37872,254,131,"Sneads","30.773","-84.9746","-06:00",656,"SNEA"
20121,254,160,"Bally","40.3982","-75.5867","-05:00",504,"BALL"
3551,49,1357,"Hsin-Chu","34.383","109.05","+08:00",,"HSIN"
31803,254,165,"Meadow","33.3265","-102.333","-06:00",651,"MEAD"
1206,43,37,"Toronto","43.667","-79.417","-05:00",,"TORO"
9427,254,147,"Saint Peters","38.8003","-90.6176","-06:00",609,"SPET"
35073,254,154,"Pittsford","43.0476","-77.5243","-05:00",538,"PITT"
4566,175,2982,"Enschede","52.217","6.9","+01:00",,"ENSC"
18183,254,168,"Roy","46.9577","-122.459","-08:00",819,"ROY"
26753,254,125,"Gillham","34.1479","-94.3123","-06:00",612,"GILH"
5971,43,815,"Ross River","61.983","-132.45","-08:00",,"RRIV"
29342,254,133,"Kaumakani","21.9386","-159.614","-10:00",744,"KAUM"
35273,254,169,"Pond Gap","38.2755","-81.3011","-05:00",564,"PGAP"
8419,254,136,"Michigan City","41.6992","-86.8696","-05:00",602,"MCIT"
30272,254,155,"Leicester","35.6486","-82.7601","-05:00",567,"LEIC"
38821,254,159,"Swisshome","44.1159","-123.811","-08:00",801,"SWIS"
15480,43,37,"Bradford","44.117","-79.567","-05:00",,"BRAD"
36308,254,165,"Rochester","33.301","-99.8489","-06:00",662,"ROCE"
40720,254,151,"West Peterborough","42.8872","-71.9856","-05:00",506,"WPET"
28073,254,158,"Hendrix","33.7954","-96.3174","-06:00",657,"HEND"
32671,254,172,"Morrisville","44.5482","-72.6315","-05:00",523,"MORR"
34477,254,166,"Panguitch","37.812","-112.47","-07:00",770,"PANG"
23234,254,152,"Columbus","40.0614","-74.695","-05:00",504,"COLU"
35024,254,142,"Piney Point","38.1482","-76.5168","-05:00",511,"PPOI"
41864,198,3316,"Viana do Castelo","41.7","-8.833","+00:00",,"VDCA"
14121,254,122,"Daleville","31.2347","-85.7586","-06:00",606,"DALE"
23770,254,159,"Culver","44.4643","-121.158","-08:00",820,"CULV"
35759,254,146,"Randolph","34.161","-89.1965","-06:00",673,"RAND"
8704,254,139,"Stanton","37.8259","-83.78","-05:00",541,"STAT"
12303,24,1134,"Marche-En-Famenne","50.2","5.333","+01:00",,"MARC"
35029,254,156,"Pingree","47.1531","-99.0384","-06:00",724,"PING"
5746,243,4056,"Caigual","10.55","-61.067","-04:00",,"CAIG"
22992,254,167,"Clinchco","37.125","-82.3353","-05:00",531,"CLIC"
19254,254,154,"Alcove","42.4571","-74.0375","-05:00",532,"ALCO"
27465,254,122,"Guin","33.9643","-87.8981","-06:00",630,"GUIN"
4811,72,1654,"San Miguel","14.333","-89.35","-06:00",,"SMIG"
14027,114,2163,"Tondano","1.317","124.9","+08:00",,"TOND"
25039,254,138,"Edna","37.0598","-95.3228","-06:00",603,"EDNA"
17008,175,2981,"Krommenie","52.5","4.767","+01:00",,"KROM"
20153,254,128,"Bantam","41.716","-73.258","-05:00",533,"BANT"
27676,254,166,"Hanna","40.4484","-110.825","-07:00",770,"HANN"
3686,91,1919,"Grunstadt","49.563","8.164","+01:00",,"GRUN"
7594,254,127,"Victor","38.6816","-105.072","-07:00",752,"VICT"
29854,254,167,"Ladysmith","38.0178","-77.5159","-05:00",556,"LADY"
30267,254,158,"Lehigh","34.4689","-96.2184","-06:00",657,"LEHI"
12867,15,1081,"Zirl","47.283","11.233","+01:00",,"ZIRL"
21313,254,158,"Bray","34.6379","-97.8173","-06:00",627,"BRAY"
24984,254,141,"Eddington","44.8119","-68.5528","-05:00",537,"EDDI"
39485,254,154,"Tupper Lake","44.162","-74.433","-05:00",523,"TLAK"
4305,122,2332,"Omuta","33.033","130.45","+09:00",,"OMUT"
8626,254,139,"Frenchburg","37.9536","-83.6173","-05:00",541,"FREN"
18477,254,160,"Carnegie","40.4095","-80.1154","-05:00",508,"CARN"
5314,68,1519,"Sabana Yegua","18.717","-71.017","-04:00",,"SYEG"
24632,254,131,"Dundee","28.0196","-81.6179","-05:00",539,"DUND"
40919,254,159,"White City","42.5781","-122.929","-08:00",813,"WCIT"
28971,254,145,"Isle","46.2115","-93.4653","-06:00",613,"ISLE"
35054,254,122,"Pisgah","34.6961","-85.8103","-06:00",691,"PISG"
6133,49,1344,"Fangxian","32.067","110.783","+08:00",,"FANG"
9631,254,155,"Kannapolis","35.4935","-80.6243","-05:00",517,"KANN"
26057,254,165,"Forestburg","33.5453","-97.6","-06:00",623,"FORE"
13671,43,35,"Victoriaville","46.05","-71.967","-05:00",,"VICT"
23821,254,157,"Custar","41.2648","-83.82","-05:00",547,"CUST"
37629,254,169,"Short Creek","40.1859","-80.6748","-05:00",554,"SCRE"
41748,235,4019,"Aleppo","36.2","37.167","+02:00",,"ALEP"
12532,234,4029,"Burgdorf","47.05","7.617","+01:00",,"BURG"
22093,254,148,"Canyon Creek","46.8615","-112.314","-07:00",766,"CCRE"
29637,254,157,"Kipton","41.2653","-82.3022","-05:00",510,"KIPT"
1277,159,71,"Leon","21.117","-101.667","-06:00",,"LEON"
35428,254,147,"Powell","36.5752","-94.1605","-06:00",603,"POWE"
27601,254,137,"Hamilton","41.1765","-92.9326","-06:00",679,"HAMI"
4100,119,2244,"Marino","41.767","12.65","+01:00",,"MARI"
14257,271,5062,"Herceg-Novi","43.514","19.422","+01:00",,"HERC"
16266,254,152,"Ringoes","40.4412","-74.8354","-05:00",501,"RINO"
32654,254,160,"Morrisdale","41.0156","-78.2234","-05:00",574,"MORS"
40606,254,143,"West Boxford","42.7077","-71.0658","-05:00",506,"WBOX"
25998,254,165,"Fluvanna","32.8242","-101.084","-06:00",662,"FLUV"
30121,254,137,"Laurel","41.8794","-92.9392","-06:00",679,"LAUE"
33253,254,160,"New Kingstown","40.2331","-77.0803","-05:00",566,"NKIN"
8686,254,139,"Paintsville","37.7517","-82.9074","-05:00",564,"PAIN"
34700,254,151,"Pelham","42.7336","-71.324","-05:00",506,"PELH"
38623,254,128,"Suffield","41.9892","-72.6521","-05:00",533,"SUFF"
16652,91,1916,"Bensheim","49.68","8.616","+01:00",,"BENS"
29107,254,142,"Jefferson","39.358","-77.5663","-05:00",511,"JEFF"
15971,254,126,"Weimar","39.0375","-120.972","-08:00",862,"WEIM"
30335,254,138,"Leonardville","39.384","-96.8613","-06:00",605,"LEON"
23221,254,163,"Columbia","45.6832","-98.2967","-06:00",725,"COLU"
38542,254,163,"Strandburg","45.0202","-96.8218","-06:00",725,"STRN"
40889,254,158,"Wheatland","35.3978","-97.6518","-06:00",650,"WHEA"
27839,254,172,"Hartford","43.6606","-72.3386","-05:00",523,"HARF"
10360,254,157,"Salem","40.9007","-80.8745","-05:00",536,"SALE"
14670,254,136,"Sheridan","40.1332","-86.2354","-05:00",527,"SHER"
24829,254,152,"East Hanover","40.8189","-74.3642","-05:00",501,"EHAN"
22990,254,147,"Climax Springs","38.1248","-92.967","-06:00",619,"CSPR"
21621,254,160,"Bryn Athyn","40.1314","-75.0679","-05:00",504,"BATY"
29775,254,136,"La Fontaine","40.697","-85.6862","-05:00",509,"LFON"
30663,254,153,"Loco Hills","32.8188","-103.977","-07:00",790,"LHIL"
39536,254,169,"Twilight","37.9286","-81.6309","-05:00",564,"TWIL"
22661,254,172,"Chester Depot","43.3606","-72.5739","-05:00",523,"CDEP"
32419,254,138,"Moline","37.3672","-96.3388","-06:00",678,"MOLI"
35951,254,156,"Regan","47.1573","-100.52","-06:00",687,"REGA"
4917,253,5392,"Merton","51.853","-1.165","+00:00",,"MERT"
20951,254,126,"Bloomington","34.0579","-117.395","-08:00",803,"BLOO"
21513,254,122,"Brookside","33.6421","-86.9189","-06:00",630,"BROS"
41063,254,164,"Wilder","36.2778","-85.0876","-06:00",557,"WILE"
27413,254,165,"Groom","35.264","-101.203","-06:00",634,"GROO"
37607,254,167,"Shipman","37.7676","-78.8103","-05:00",573,"SHIP"
16002,254,126,"Garden Valley","38.8451","-120.841","-08:00",862,"GVAE"
42194,143,2557,"Akmene","56.25","22.73","+02:00",,"AKME"
22311,254,155,"Catawba","35.6752","-81.0375","-05:00",517,"CATA"
31732,254,160,"Mc Intyre","40.5762","-79.2963","-05:00",508,"MINT"
41802,253,5263,"AOL","54","-2","",,"AOL"
4580,185,2999,"Gjovik","60.8","10.7","+01:00",,"GJOV"
8149,254,134,"McCall","44.8627","-115.493","-07:00",757,"MCCA"
29256,254,136,"Judson","39.8096","-87.1304","-05:00",581,"JUDS"
12148,43,43,"Mission","49.133","-122.3","-08:00",,"MISS"
37124,254,168,"Satsop","47.0033","-123.482","-08:00",819,"SATS"
38289,254,139,"Stamping Ground","38.3197","-84.6893","-05:00",541,"SGRO"
34716,254,156,"Pembina","48.8466","-97.3026","-06:00",724,"PEMB"
26851,254,160,"Glen Rock","39.7757","-76.7605","-05:00",566,"GROC"
33131,254,159,"Neskowin","45.1006","-123.871","-08:00",820,"NESK"
34209,254,167,"Oriskany","37.6177","-79.9846","-05:00",573,"ORIS"
39868,254,158,"Vera","36.4493","-95.8809","-06:00",671,"VERA"
27074,254,154,"Gouverneur","44.3309","-75.4775","-05:00",549,"GOUV"
30799,254,165,"Los Ebanos","26.2409","-98.5558","-06:00",636,"LEBA"
31935,254,160,"Mentcle","40.6372","-78.8827","-05:00",508,"MENT"
30564,254,171,"Little America","41.5436","-109.859","-07:00",770,"LAME"
24266,254,159,"Detroit","44.8612","-122.082","-08:00",820,"DETR"
25461,254,135,"Esmond","42.0247","-88.9449","-06:00",602,"ESMO"
25737,254,135,"Farmer City","40.2479","-88.7478","-06:00",648,"FCIT"
18322,254,147,"Gerald","38.3337","-91.2898","-06:00",609,"GERA"
7949,254,132,"Millen","32.7727","-81.9794","-05:00",520,"MILE"
8607,254,139,"Carlisle","38.3261","-84.026","-05:00",541,"CARL"
9919,254,152,"Jackson","40.1058","-74.3545","-05:00",501,"JACK"
5347,68,1531,"Villa Vasquez","19.75","-71.45","-04:00",,"VVAS"
20958,254,164,"Bloomington Springs","36.2267","-85.6629","-06:00",659,"BSPN"
8938,254,142,"Greenbelt","39.0041","-76.8756","-05:00",511,"GREE"
28861,254,169,"Indore","38.3484","-81.1608","-05:00",564,"INDO"
30713,254,165,"Lone Star","32.9421","-94.7243","-06:00",612,"LSTA"
36068,254,149,"Richfield","41.1124","-96.0786","-06:00",652,"RICH"
24317,254,170,"Dickeyville","42.6235","-90.5957","-06:00",669,"DICK"
39641,254,155,"Union Grove","36.0385","-80.9085","-05:00",517,"UGRO"
38114,254,134,"Spalding","46.4459","-116.817","-08:00",881,"SPAL"
8219,254,135,"Effingham","39.1183","-88.6059","-06:00",648,"EFFI"
38213,254,160,"Spring Mount","40.2759","-75.4567","-05:00",504,"SMOT"
38254,254,144,"Spruce","44.8094","-83.6903","-05:00",583,"SPRU"
3768,91,1912,"Winterlingen","48.183","9.117","+01:00",,"WINT"
31675,254,162,"Mc Connells","34.8583","-81.2178","-05:00",517,"MCON"
12212,254,159,"Dufur","45.3856","-121.15","-08:00",820,"DUFU"
32190,254,149,"Miller","40.9599","-99.3688","-06:00",722,"MILE"
39882,254,135,"Vermilion","39.5814","-87.5888","-06:00",581,"VERI"
10633,254,160,"Morgantown","40.1613","-75.9016","-05:00",504,"MORG"
12784,254,154,"Huntington","40.8966","-73.4362","-05:00",501,"HUNT"
34655,254,161,"Peace Dale","41.4529","-71.499","-05:00",521,"PDAL"
20504,254,165,"Bells","33.6182","-96.434","-06:00",657,"BELS"
26481,254,135,"Galt","41.7879","-89.7611","-06:00",682,"GALT"
30414,254,147,"Liberal","37.5791","-94.5187","-06:00",603,"LIBR"
37030,254,139,"Sanders","38.6671","-84.9961","-05:00",529,"SANE"
8593,254,139,"Bardwell","36.8631","-89.0455","-06:00",632,"BARW"
15681,33,27,"Viçosa","-20.75","-42.883","-03:00",,"VIÇO"
20715,254,160,"Beyer","40.7867","-79.2017","-05:00",508,"BEYE"
28197,254,165,"High Island","29.5674","-94.3969","-06:00",618,"HISL"
11102,254,165,"Hemphill","31.2799","-93.803","-06:00",612,"HEMP"
23062,254,122,"Coaling","33.1588","-87.3406","-06:00",630,"COAL"
23766,254,132,"Culloden","32.8331","-84.0616","-05:00",503,"CULL"
31247,254,125,"Mansfield","35.0213","-94.2023","-06:00",670,"MANS"
10734,254,162,"Florence","34.1889","-79.7394","-05:00",570,"FLOR"
29361,254,138,"Kechi","37.7959","-97.2794","-06:00",678,"KECH"
21453,254,160,"Brockton","40.7715","-76.0401","-05:00",577,"BROT"
38982,254,165,"Telferner","28.8493","-96.8904","-06:00",626,"TELF"
7128,254,126,"Carmichael","38.6218","-121.328","-08:00",862,"CARM"
24390,254,167,"Doe Hill","38.3961","-79.486","-05:00",573,"DHIL"
34544,254,125,"Parkin","35.2487","-90.5578","-06:00",640,"PARN"
36792,254,167,"Saint Charles","36.8355","-83.0529","-05:00",531,"SCHA"
16431,254,141,"Calais","45.1329","-67.2285","-05:00",537,"CALA"
24709,254,139,"Dycusburg","37.1596","-88.1846","-06:00",632,"DYCU"
26342,254,146,"French Camp","33.3678","-89.3934","-06:00",673,"FCAM"
5160,53,1406,"Monteria","8.758","-75.883","-05:00",,"MONT"
17377,254,144,"Holly","42.797","-83.603","-05:00",505,"HOLY"
41813,197,3288,"Boleslawiec","51.2","18.2","+01:00",,"BOLE"
24526,254,146,"Drew","33.8731","-90.5512","-06:00",647,"DREW"
